job_name,company_tag,city,salary_avg_annual_wy,skills,experience,education,main_skill_categories,skills_cleaned,skills_list,skill_single
网络诊断测试工程师,汽车研发/制造,杭州市,23.4,功能测试;性能测试;自动化测试,3-5年,本科,测试,功能测试;性能测试;自动化测试,功能测试,功能测试
网络诊断测试工程师,汽车研发/制造,杭州市,23.4,功能测试;性能测试;自动化测试,3-5年,本科,测试,功能测试;性能测试;自动化测试,性能测试,性能测试
网络诊断测试工程师,汽车研发/制造,杭州市,23.4,功能测试;性能测试;自动化测试,3-5年,本科,测试,功能测试;性能测试;自动化测试,自动化测试,自动化测试
测试工程师,文化艺术/娱乐,宁波市,12.0,功能测试,经验不限,大专,测试,功能测试,功能测试,功能测试
测试工程师,物业管理,杭州市,18.9,性能测试;功能测试;驾照;掌握adb命令;车载语音助理,3-5年,本科,其他;测试,性能测试;功能测试;驾照;掌握adb命令;车载语音助理,性能测试,性能测试
测试工程师,物业管理,杭州市,18.9,性能测试;功能测试;驾照;掌握adb命令;车载语音助理,3-5年,本科,其他;测试,性能测试;功能测试;驾照;掌握adb命令;车载语音助理,功能测试,功能测试
测试工程师,物业管理,杭州市,18.9,性能测试;功能测试;驾照;掌握adb命令;车载语音助理,3-5年,本科,其他;测试,性能测试;功能测试;驾照;掌握adb命令;车载语音助理,驾照,驾照
测试工程师,物业管理,杭州市,18.9,性能测试;功能测试;驾照;掌握adb命令;车载语音助理,3-5年,本科,其他;测试,性能测试;功能测试;驾照;掌握adb命令;车载语音助理,掌握adb命令,掌握adb命令
测试工程师,物业管理,杭州市,18.9,性能测试;功能测试;驾照;掌握adb命令;车载语音助理,3-5年,本科,其他;测试,性能测试;功能测试;驾照;掌握adb命令;车载语音助理,车载语音助理,车载语音助理
小家电测试工程师,进出口贸易,宁波市,13.65,功能测试;性能测试;压力测试,1-3年,大专,测试,功能测试;性能测试;压力测试,功能测试,功能测试
小家电测试工程师,进出口贸易,宁波市,13.65,功能测试;性能测试;压力测试,1-3年,大专,测试,功能测试;性能测试;压力测试,性能测试,性能测试
小家电测试工程师,进出口贸易,宁波市,13.65,功能测试;性能测试;压力测试,1-3年,大专,测试,功能测试;性能测试;压力测试,压力测试,压力测试
轻工玩具物理测试工程师,检测/认证,宁波市,12.0,功能测试,3-5年,本科,测试,功能测试,功能测试,功能测试
实习测试工程师,移动互联网,宁波市,4.8,功能测试;性能测试;自动化测试;Java;Python;MySQL,经验不限,本科,测试;前端开发;后端开发,功能测试;性能测试;自动化测试;java;python;mysql,功能测试,功能测试
实习测试工程师,移动互联网,宁波市,4.8,功能测试;性能测试;自动化测试;Java;Python;MySQL,经验不限,本科,测试;前端开发;后端开发,功能测试;性能测试;自动化测试;java;python;mysql,性能测试,性能测试
实习测试工程师,移动互联网,宁波市,4.8,功能测试;性能测试;自动化测试;Java;Python;MySQL,经验不限,本科,测试;前端开发;后端开发,功能测试;性能测试;自动化测试;java;python;mysql,自动化测试,自动化测试
实习测试工程师,移动互联网,宁波市,4.8,功能测试;性能测试;自动化测试;Java;Python;MySQL,经验不限,本科,测试;前端开发;后端开发,功能测试;性能测试;自动化测试;java;python;mysql,java,java
实习测试工程师,移动互联网,宁波市,4.8,功能测试;性能测试;自动化测试;Java;Python;MySQL,经验不限,本科,测试;前端开发;后端开发,功能测试;性能测试;自动化测试;java;python;mysql,python,python
实习测试工程师,移动互联网,宁波市,4.8,功能测试;性能测试;自动化测试;Java;Python;MySQL,经验不限,本科,测试;前端开发;后端开发,功能测试;性能测试;自动化测试;java;python;mysql,mysql,mysql
软件测试工程师,互联网,宁波市,10.2,测试;测试工程师;软件测试;功能测试;系统测试;web端测试,1-3年,不限,测试,测试;测试工程师;软件测试;功能测试;系统测试;web端测试,测试,测试
软件测试工程师,互联网,宁波市,10.2,测试;测试工程师;软件测试;功能测试;系统测试;web端测试,1-3年,不限,测试,测试;测试工程师;软件测试;功能测试;系统测试;web端测试,测试工程师,测试工程师
软件测试工程师,互联网,宁波市,10.2,测试;测试工程师;软件测试;功能测试;系统测试;web端测试,1-3年,不限,测试,测试;测试工程师;软件测试;功能测试;系统测试;web端测试,软件测试,软件测试
软件测试工程师,互联网,宁波市,10.2,测试;测试工程师;软件测试;功能测试;系统测试;web端测试,1-3年,不限,测试,测试;测试工程师;软件测试;功能测试;系统测试;web端测试,功能测试,功能测试
软件测试工程师,互联网,宁波市,10.2,测试;测试工程师;软件测试;功能测试;系统测试;web端测试,1-3年,不限,测试,测试;测试工程师;软件测试;功能测试;系统测试;web端测试,系统测试,系统测试
软件测试工程师,互联网,宁波市,10.2,测试;测试工程师;软件测试;功能测试;系统测试;web端测试,1-3年,不限,测试,测试;测试工程师;软件测试;功能测试;系统测试;web端测试,web端测试,web端测试
VOC测试工程师,其他行业,宁波市,9.75,功能测试,3-5年,大专,测试,功能测试,功能测试,功能测试
三电测试工程师,汽车零部件,杭州市,12.0,自动化测试;功能测试;CANOE;VCU;BMS,3-5年,本科,测试;其他;数据库,自动化测试;功能测试;canoe;vcu;bms,自动化测试,自动化测试
三电测试工程师,汽车零部件,杭州市,12.0,自动化测试;功能测试;CANOE;VCU;BMS,3-5年,本科,测试;其他;数据库,自动化测试;功能测试;canoe;vcu;bms,功能测试,功能测试
三电测试工程师,汽车零部件,杭州市,12.0,自动化测试;功能测试;CANOE;VCU;BMS,3-5年,本科,测试;其他;数据库,自动化测试;功能测试;canoe;vcu;bms,canoe,canoe
三电测试工程师,汽车零部件,杭州市,12.0,自动化测试;功能测试;CANOE;VCU;BMS,3-5年,本科,测试;其他;数据库,自动化测试;功能测试;canoe;vcu;bms,vcu,vcu
三电测试工程师,汽车零部件,杭州市,12.0,自动化测试;功能测试;CANOE;VCU;BMS,3-5年,本科,测试;其他;数据库,自动化测试;功能测试;canoe;vcu;bms,bms,bms
测试/调试工程师,风电,宁波市,21.6,自动化测试;性能测试;风力发电,3-5年,本科,测试;其他,自动化测试;性能测试;风力发电,自动化测试,自动化测试
测试/调试工程师,风电,宁波市,21.6,自动化测试;性能测试;风力发电,3-5年,本科,测试;其他,自动化测试;性能测试;风力发电,性能测试,性能测试
测试/调试工程师,风电,宁波市,21.6,自动化测试;性能测试;风力发电,3-5年,本科,测试;其他,自动化测试;性能测试;风力发电,风力发电,风力发电
化学测试工程师,检测/认证,宁波市,6.0,化学 有机 无机 检测,1-3年,大专,其他,化学 有机 无机 检测,化学 有机 无机 检测,化学 有机 无机 检测
